IncidntNum,X_pr,Y_pr,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Location,X,Y,geometry,DateTime,Hour
121010871,6014870.999882706,2095258.000011805,DRUGS,POSSESSION OF HEROIN,Saturday,2012-12-15,00:00:00,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.390971735,37.7340152181,POINT (6014870.999882706 2095258.000011805),2012-12-15,0
121010887,6007864.379307182,2114946.607505521,DRUGS,POSSESSION OF OPIATES,Saturday,2012-12-15,00:00:00,CENTRAL,"ARREST, BOOKED",700 Block of HYDE ST,-122.416590092,37.7876843147,POINT (6007864.379307182 2114946.607505521),2012-12-15,0
121010304,6009629.931308613,2103842.0247942866,DRUGS,POSSESSION OF METH-AMPHETAMINE,Saturday,2012-12-15,00:00:00,MISSION,"ARREST, BOOKED",2300 Block of BRYANT ST,-122.409697492,37.7572928516,POINT (6009629.931308613 2103842.0247942866),2012-12-15,0
121010570,5990246.490218505,2093973.4441140657,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Saturday,2012-12-15,00:00:00,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.4760116,37.7290910126,POINT (5990246.490218505 2093973.4441140657),2012-12-15,0
121011998,6008988.000105573,2112299.000034905,DRUGS,POSSESSION OF BASE/ROCK COCAINE,Sunday,2012-12-16,00:00:00,SOUTHERN,"ARREST, BOOKED",7THSTNORTH ST / MARKET ST,-122.412515341,37.7804777481,POINT (6008988.000105573 2112299.000034905),2012-12-16,0
121012413,6017745.601143942,2095867.8264737483,DRUGS,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Sunday,2012-12-16,00:00:00,BAYVIEW,"ARREST, BOOKED",100 Block of WESTPOINT RD,-122.381075632,37.7358487702,POINT (6017745.601143942 2095867.8264737483),2012-12-16,0
121012485,5998797.963807784,2108656.717094985,DRUGS,SALE OF MARIJUANA,Sunday,2012-12-16,00:00:00,PARK,"ARREST, BOOKED",1500 Block of HAIGHT ST,-122.447505085,37.7698998338,POINT (5998797.963807784 2108656.717094985),2012-12-16,0
121004799,6008914.595295579,2112866.5164573523,DRUGS,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Thursday,2012-12-13,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.412809418,37.782031893,POINT (6008914.595295579 2112866.5164573523),2012-12-13,0
121011136,6010560.012639608,2117660.252198068,DRUGS,POSSESSION OF MARIJUANA,Sunday,2012-12-16,00:00:00,CENTRAL,"ARREST, BOOKED",0 Block of ROSS AL,-122.407455065,37.7952865641,POINT (6010560.012639608 2117660.252198068),2012-12-16,0
121007583,6006805.000088146,2106725.0000194204,DRUGS,POSSESSION OF MARIJUANA,Friday,2012-12-14,00:00:00,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.41967178,37.7650501215,POINT (6006805.000088146 2106725.0000194204),2012-12-14,0
121007997,6005809.476934532,2106682.233564561,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Friday,2012-12-14,00:00:00,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423112013,37.7648765662,POINT (6005809.476934532 2106682.233564561),2012-12-14,0
121008161,6007888.213768868,2112723.4342244705,DRUGS,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,2012-12-14,00:00:00,TENDERLOIN,JUVENILE BOOKED,300 Block of GOLDEN GATE AV,-122.416350102,37.7815813603,POINT (6007888.213768868 2112723.4342244705),2012-12-14,0
121010047,6008131.999939364,2112745.000017632,DRUGS,POSSESSION OF BASE/ROCK COCAINE,Saturday,2012-12-15,00:00:00,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508243,37.7816542806,POINT (6008131.999939364 2112745.000017632),2012-12-15,0
121014760,5988852.651290969,2100611.684212489,DRUGS,POSSESSION OF MARIJUANA,Monday,2012-12-17,00:00:00,TARAVAL,JUVENILE CITED,2100 Block of 24TH AV,-122.481316081,37.7472369762,POINT (5988852.651290969 2100611.684212489),2012-12-17,0
121015263,6007431.851987946,2106634.3552636984,DRUGS,POSSESSION OF METH-AMPHETAMINE,Monday,2012-12-17,00:00:00,MISSION,NONE,500 Block of SOUTH VAN NESS AV,-122.417497224,37.7648365232,POINT (6007431.851987946 2106634.3552636984),2012-12-17,0
121015326,6010252.56903189,2112627.2598885144,DRUGS,POSSESSION OF BASE/ROCK COCAINE,Monday,2012-12-17,00:00:00,SOUTHERN,"ARREST, BOOKED",900 Block of MISSION ST,-122.408163739,37.7814499594,POINT (6010252.56903189 2112627.2598885144),2012-12-17,0
121016540,6008735.072248526,2112841.299368229,DRUGS,POSSESSION OF OPIATES,Monday,2012-12-17,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413428704,37.7819525748,POINT (6008735.072248526 2112841.299368229),2012-12-17,0
120983180,6013902.753305363,2114332.7237079116,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Thursday,2012-12-06,00:00:00,SOUTHERN,NONE,0 Block of ESSEX ST,-122.395655303,37.7863364793,POINT (6013902.753305363 2114332.7237079116),2012-12-06,0
121004501,5995803.670665619,2092137.4947704524,DRUGS,POSSESSION OF MARIJUANA,Thursday,2012-12-13,00:00:00,INGLESIDE,"ARREST, BOOKED",1200 Block of PLYMOUTH AV,-122.456667381,37.7243705971,POINT (5995803.670665619 2092137.4947704524),2012-12-13,0
121012344,6011483.8360145865,2110337.5083967214,DRUGS,SALE OF MARIJUANA,Sunday,2012-12-16,00:00:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-16,0
121006331,6004903.240157971,2097867.687512842,DRUGS,POSSESSION OF MARIJUANA,Friday,2012-12-14,00:00:00,INGLESIDE,"ARREST, CITED",0 Block of CHENERY ST,-122.425619058,37.7406226929,POINT (6004903.240157971 2097867.687512842),2012-12-14,0
121013057,5997090.039542769,2108218.8782964195,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Sunday,2012-12-16,00:00:00,PARK,"ARREST, BOOKED",700 Block of STANYAN ST,-122.453381111,37.76859989,POINT (5997090.039542769 2108218.8782964195),2012-12-16,0
121013110,5997314.5165342,2108469.4276208156,DRUGS,SALE OF MARIJUANA,Sunday,2012-12-16,00:00:00,PARK,"ARREST, BOOKED",1800 Block of HAIGHT ST,-122.452622752,37.7693006985,POINT (5997314.5165342 2108469.4276208156),2012-12-16,0
121015906,6007810.371757843,2111667.7499923487,DRUGS,POSSESSION OF MARIJUANA,Monday,2012-12-17,00:00:00,NORTHERN,"ARREST, BOOKED",100 Block of LARKIN ST,-122.416544595,37.7786783275,POINT (6007810.371757843 2111667.7499923487),2012-12-17,0
121015956,6008131.999939364,2112745.000017632,DRUGS,POSSESSION OF HEROIN,Monday,2012-12-17,00:00:00,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508243,37.7816542806,POINT (6008131.999939364 2112745.000017632),2012-12-17,0
121015360,6016056.999979683,2099656.0000232942,DRUGS,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Monday,2012-12-17,00:00:00,BAYVIEW,"ARREST, BOOKED",3RD ST / ARTHUR AV,-122.387177993,37.7461569687,POINT (6016056.999979683 2099656.0000232942),2012-12-17,0
121015445,6008784.572384685,2114260.2158171195,DRUGS,POSSESSION OF MARIJUANA,Monday,2012-12-17,00:00:00,TENDERLOIN,"ARREST, CITED",500 Block of OFARRELL ST,-122.413357831,37.7858513577,POINT (6008784.572384685 2114260.2158171195),2012-12-17,0
121015611,6001657.741609722,2087711.9884478203,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Monday,2012-12-17,00:00:00,INGLESIDE,"ARREST, BOOKED",0 Block of CORDOVA ST,-122.436114167,37.7125535284,POINT (6001657.741609722 2087711.9884478203),2012-12-17,0
121015809,6015266.474162545,2091869.7861232061,DRUGS,POSSESSION OF MARIJUANA,Monday,2012-12-17,00:00:00,BAYVIEW,"ARREST, CITED",1400 Block of ARMSTRONG AV,-122.389367919,37.7247337979,POINT (6015266.474162545 2091869.7861232061),2012-12-17,0
121016095,6012174.647949689,2115357.1940883626,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Monday,2012-12-17,00:00:00,SOUTHERN,NONE,500 Block of MARKET ST,-122.401706176,37.7890531553,POINT (6012174.647949689 2115357.1940883626),2012-12-17,0
120910854,6011483.8360145865,2110337.5083967214,DRUGS,POSSESSION OF MARIJUANA,Saturday,2012-11-10,00:00:00,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-11-10,0
121014522,5997065.371622878,2092082.3980519837,DRUGS,POSSESSION OF MARIJUANA,Monday,2012-12-17,00:00:00,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452301906,37.7242916762,POINT (5997065.371622878 2092082.3980519837),2012-12-17,0
121017203,6011483.8360145865,2110337.5083967214,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Tuesday,2012-12-18,00:00:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-18,0
121018916,6010378.999866124,2112156.0000147508,DRUGS,POSSESSION OF METH-AMPHETAMINE,Tuesday,2012-12-18,00:00:00,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.407693109,37.7801630691,POINT (6010378.999866124 2112156.0000147508),2012-12-18,0
120971812,6009643.95062979,2112908.0723879486,DRUGS,POSSESSION OF MARIJUANA,Sunday,2012-12-02,00:00:00,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.410289106,37.7821869068,POINT (6009643.95062979 2112908.0723879486),2012-12-02,0
121010649,6013494.999946721,2118977.0000033886,DRUGS,POSSESSION OF METH-AMPHETAMINE,Saturday,2012-12-15,00:00:00,CENTRAL,"ARREST, BOOKED",BROADWAY ST / THE EMBARCADERONORTH ST,-122.397391853,37.7990658806,POINT (6013494.999946721 2118977.0000033886),2012-12-15,0
121012281,6012067.000068075,2115238.0000129314,DRUGS,POSSESSION OF MARIJUANA,Sunday,2012-12-16,00:00:00,SOUTHERN,"ARREST, CITED",MARKET ST / NEWMONTGOMERY ST,-122.402070243,37.7887198688,POINT (6012067.000068075 2115238.0000129314),2012-12-16,0
121018029,5988852.651290969,2100611.684212489,DRUGS,POSSESSION OF MARIJUANA,Tuesday,2012-12-18,00:00:00,TARAVAL,JUVENILE CITED,2100 Block of 24TH AV,-122.481316081,37.7472369762,POINT (5988852.651290969 2100611.684212489),2012-12-18,0
121018223,6013612.7466100035,2112867.457235192,DRUGS,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,2012-12-18,00:00:00,SOUTHERN,"ARREST, BOOKED",0 Block of PERRY ST,-122.396555909,37.7822970591,POINT (6013612.7466100035 2112867.457235192),2012-12-18,0
121018659,6008980.759885315,2112875.809239857,DRUGS,POSSESSION OF HEROIN FOR SALES,Tuesday,2012-12-18,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.412581175,37.7820611223,POINT (6008980.759885315 2112875.809239857),2012-12-18,0
121019077,6008895.999884386,2114235.0000255997,DRUGS,POSSESSION OF MARIJUANA,Tuesday,2012-12-18,00:00:00,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / JONES ST,-122.412970538,37.7857883767,POINT (6008895.999884386 2114235.0000255997),2012-12-18,0
121019099,6013612.7466100035,2112867.457235192,DRUGS,POSSESSION OF OPIATES FOR SALES,Tuesday,2012-12-18,00:00:00,SOUTHERN,"ARREST, BOOKED",0 Block of PERRY ST,-122.396555909,37.7822970591,POINT (6013612.7466100035 2112867.457235192),2012-12-18,0
121019180,6001339.999934095,2119713.0000344054,DRUGS,POSSESSION OF MARIJUANA,Tuesday,2012-12-18,00:00:00,NORTHERN,"ARREST, BOOKED",CHESTNUT ST / PIERCE ST,-122.439504945,37.8004024934,POINT (6001339.999934095 2119713.0000344054),2012-12-18,0
120160877,6007502.559205203,2113698.8519877912,DRUGS,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,2012-12-26,00:00:00,NORTHERN,JUVENILE BOOKED,700 Block of LARKIN ST,-122.417753446,37.784237927,POINT (6007502.559205203 2113698.8519877912),2012-12-26,0
121021652,6010040.667786307,2113340.986865264,DRUGS,SALE OF BASE/ROCK COCAINE,Wednesday,2012-12-19,00:00:00,TENDERLOIN,"ARREST, BOOKED",0 Block of MASON ST,-122.408947191,37.7833978174,POINT (6010040.667786307 2113340.986865264),2012-12-19,0
121021759,5993921.0000936035,2092138.000004358,DRUGS,POSSESSION OF MARIJUANA,Wednesday,2012-12-19,00:00:00,TARAVAL,"ARREST, CITED",PICO AV / URBANO DR,-122.463175497,37.7242637083,POINT (5993921.0000936035 2092138.000004358),2012-12-19,0
121021953,6009030.559144992,2113204.921084888,DRUGS,POSSESSION OF HEROIN FOR SALES,Tuesday,2012-12-18,00:00:00,TENDERLOIN,NONE,200 Block of TURK ST,-122.412432162,37.7829675795,POINT (6009030.559144992 2113204.921084888),2012-12-18,0
121022020,6007367.999935786,2111252.0000315825,DRUGS,POSSESSION OF MARIJUANA,Wednesday,2012-12-19,00:00:00,NORTHERN,"ARREST, BOOKED",HAYES ST / POLK ST,-122.418045453,37.7775118896,POINT (6007367.999935786 2111252.0000315825),2012-12-19,0
121022296,6008409.993480266,2113489.026316512,DRUGS,POSSESSION OF COCAINE FOR SALES,Wednesday,2012-12-19,00:00:00,TENDERLOIN,"ARREST, BOOKED",400 Block of EDDY ST,-122.414599181,37.7837128196,POINT (6008409.993480266 2113489.026316512),2012-12-19,0
121023266,6009059.799423042,2112962.1973870536,DRUGS,POSSESSION OF HEROIN FOR SALES,Thursday,2012-12-20,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412313841,37.7823027591,POINT (6009059.799423042 2112962.1973870536),2012-12-20,0
120982126,5990889.924250528,2104548.654590456,DRUGS,PLANTING/CULTIVATING MARIJUANA,Wednesday,2012-12-05,00:00:00,TARAVAL,"ARREST, BOOKED",1500 Block of 17TH AV,-122.474558695,37.7581650989,POINT (5990889.924250528 2104548.654590456),2012-12-05,0
121016487,5990992.73014987,2100819.4210686074,DRUGS,PLANTING/CULTIVATING MARIJUANA,Monday,2012-12-17,00:00:00,TARAVAL,"ARREST, BOOKED",2100 Block of 14TH AV,-122.473931079,37.7479315583,POINT (5990992.73014987 2100819.4210686074),2012-12-17,0
121022707,5995385.3225009795,2100625.6578726154,DRUGS,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,2012-12-19,00:00:00,PARK,NONE,300 Block of LAGUNAHONDA BL,-122.458727762,37.7476529854,POINT (5995385.3225009795 2100625.6578726154),2012-12-19,0
121023777,6011483.8360145865,2110337.5083967214,DRUGS,POSSESSION OF HEROIN FOR SALES,Thursday,2012-12-20,00:00:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-12-20,0
121024496,6008596.990181285,2112972.4440654265,DRUGS,POSSESSION OF HEROIN FOR SALES,Thursday,2012-12-20,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413915686,37.7823049128,POINT (6008596.990181285 2112972.4440654265),2012-12-20,0
121025052,6012038.105380733,2115826.723690803,DRUGS,POSSESSION OF MARIJUANA,Thursday,2012-12-20,00:00:00,CENTRAL,"ARREST, BOOKED",100 Block of MONTGOMERY ST,-122.402211623,37.7903347521,POINT (6012038.105380733 2115826.723690803),2012-12-20,0
121025886,6003859.605419666,2105717.279610339,DRUGS,POSSESSION OF METH-AMPHETAMINE FOR SALE,Thursday,2012-12-20,00:00:00,MISSION,"ARREST, BOOKED",200 Block of DORLAND ST,-122.429787288,37.7621168072,POINT (6003859.605419666 2105717.279610339),2012-12-20,0
121025676,6010548.000034484,2113292.0000353456,DRUGS,POSSESSION OF MARIJUANA,Thursday,2012-12-20,00:00:00,SOUTHERN,"ARREST, BOOKED",5TH ST / JESSIE ST,-122.407188558,37.7832917167,POINT (6010548.000034484 2113292.0000353456),2012-12-20,0
121024662,6006647.128285252,2105873.210524393,DRUGS,POSSESSION OF HALLUCINOGENIC FOR SALES,Thursday,2012-12-20,00:00:00,MISSION,NONE,0 Block of SYCAMORE ST,-122.420157364,37.7627024131,POINT (6006647.128285252 2105873.210524393),2012-12-20,0
121025115,6006805.000088146,2106725.0000194204,DRUGS,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,2012-12-20,00:00:00,MISSION,NONE,MISSION ST / 16TH ST,-122.41967178,37.7650501215,POINT (6006805.000088146 2106725.0000194204),2012-12-20,0
120544453,6008484.049420246,2113609.194100449,DRUGS,POSSESSION OF METH-AMPHETAMINE,Tuesday,2012-07-10,00:00:00,TENDERLOIN,NONE,300 Block of LEAVENWORTH ST,-122.41435148,37.7840469317,POINT (6008484.049420246 2113609.194100449),2012-07-10,0
120521194,6010245.999961018,2112294.000009815,DRUGS,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,2012-07-02,00:00:00,SOUTHERN,NONE,6TH ST / MINNA ST,-122.408162954,37.7805345385,POINT (6010245.999961018 2112294.000009815),2012-07-02,0
120788344,6009419.000031206,2113964.0000003492,DRUGS,POSSESSION OF METH-AMPHETAMINE,Monday,2012-10-01,00:00:00,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / TAYLOR ST,-122.411141948,37.7850736197,POINT (6009419.000031206 2113964.0000003492),2012-10-01,0
121025074,6009362.56584123,2113276.180963418,DRUGS,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,2012-12-20,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411288587,37.7831818681,POINT (6009362.56584123 2113276.180963418),2012-12-20,0
121025450,6008895.999884386,2114235.0000255997,DRUGS,POSSESSION OF BASE/ROCK COCAINE,Thursday,2012-12-20,00:00:00,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / JONES ST,-122.412970538,37.7857883767,POINT (6008895.999884386 2114235.0000255997),2012-12-20,0
121027309,6006892.999889947,2114654.000015723,DRUGS,POSSESSION OF METH-AMPHETAMINE,Friday,2012-12-21,00:00:00,NORTHERN,"ARREST, BOOKED",POST ST / POLK ST,-122.419930112,37.7868262082,POINT (6006892.999889947 2114654.000015723),2012-12-21,0
121027757,6004748.865126101,2108264.7401409857,DRUGS,POSSESSION OF OPIATES FOR SALES,Friday,2012-12-21,00:00:00,MISSION,"ARREST, BOOKED",2000 Block of MARKET ST,-122.426893114,37.7691618402,POINT (6004748.865126101 2108264.7401409857),2012-12-21,0
120537511,5981850.565834507,2105640.6644900455,DRUGS,POSSESSION OF METH-AMPHETAMINE,Sunday,2012-07-08,00:00:00,TARAVAL,"ARREST, BOOKED",1300 Block of 46TH AV,-122.505901125,37.7606355512,POINT (5981850.565834507 2105640.6644900455),2012-07-08,0
121027898,5980752.63146344,2110662.6842254773,DRUGS,POSSESSION OF METH-AMPHETAMINE,Friday,2012-12-21,00:00:00,RICHMOND,NONE,700 Block of LA PLAYA ST,-122.510071423,37.7743598667,POINT (5980752.63146344 2110662.6842254773),2012-12-21,0
121028313,5992712.000104998,2088525.0000442718,DRUGS,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,2012-12-21,00:00:00,TARAVAL,"ARREST, BOOKED",RANDOLPH ST / ARCH ST,-122.46709224,37.7142735661,POINT (5992712.000104998 2088525.0000442718),2012-12-21,0
120759862,6008603.730137424,2108824.055915045,DRUGS,POSSESSION OF MARIJUANA,Friday,2012-09-21,00:00:00,SOUTHERN,"ARREST, BOOKED",0 Block of NORFOLK ST,-122.41359887,37.7709148002,POINT (6008603.730137424 2108824.055915045),2012-09-21,0
120818004,6008681.960498195,2113155.855270809,DRUGS,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,2012-10-11,00:00:00,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.413634702,37.7828132877,POINT (6008681.960498195 2113155.855270809),2012-10-11,0
121028357,6004463.000018747,2114662.0000331546,DRUGS,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,2012-12-21,00:00:00,NORTHERN,NONE,LAGUNA ST / SUTTER ST,-122.428337917,37.7867109732,POINT (6004463.000018747 2114662.0000331546),2012-12-21,0
121028818,6007626.8322233595,2113701.7269773013,DRUGS,POSSESSION OF METH-AMPHETAMINE,Friday,2012-12-21,00:00:00,TENDERLOIN,"ARREST, BOOKED",600 Block of ELLIS ST,-122.417323708,37.7842528136,POINT (6007626.8322233595 2113701.7269773013),2012-12-21,0
121029098,6009725.8717385875,2113671.34213902,DRUGS,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,2012-12-21,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410059596,37.7842872557,POINT (6009725.8717385875 2113671.34213902),2012-12-21,0
121030675,6008119.217007109,2112748.4309136323,DRUGS,SALE OF MARIJUANA,Saturday,2012-12-22,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415552709,37.7816629825,POINT (6008119.217007109 2112748.4309136323),2012-12-22,0
121032110,6018947.658948656,2095610.5441908834,DRUGS,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,2012-12-23,00:00:00,BAYVIEW,"ARREST, BOOKED",200 Block of HUNTERSPOINT BL,-122.376901755,37.7352086019,POINT (6018947.658948656 2095610.5441908834),2012-12-23,0
121032499,6009101.045927412,2112390.835542585,DRUGS,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,2012-12-23,00:00:00,SOUTHERN,"ARREST, CITED",1000 Block of MARKET ST,-122.412130753,37.7807362501,POINT (6009101.045927412 2112390.835542585),2012-12-23,0
121032643,6005653.000146763,2113095.0000244416,DRUGS,POSSESSION OF OPIUM,Sunday,2012-12-23,00:00:00,NORTHERN,"ARREST, BOOKED",EDDY ST / GOUGH ST,-122.424109315,37.7824756423,POINT (6005653.000146763 2113095.0000244416),2012-12-23,0
121033691,6011099.052563989,2106502.075653633,DRUGS,POSSESSION OF METH-AMPHETAMINE,Sunday,2012-12-23,00:00:00,PARK,"ARREST, BOOKED",2100 Block of 15TH ST,-122.404803939,37.7646789727,POINT (6011099.052563989 2106502.075653633),2012-12-23,0
121033760,6006622.209251561,2104993.851081564,DRUGS,POSSESSION OF METH-AMPHETAMINE,Monday,2012-12-24,00:00:00,MISSION,"ARREST, BOOKED",3400 Block of 19TH ST,-122.420181138,37.7602864933,POINT (6006622.209251561 2104993.851081564),2012-12-24,0
121034702,6004829.000095271,2107209.0000078473,DRUGS,POSSESSION OF METH-AMPHETAMINE,Monday,2012-12-24,00:00:00,MISSION,"ARREST, BOOKED",DOLORES ST / 15TH ST,-122.426540746,37.7662675622,POINT (6004829.000095271 2107209.0000078473),2012-12-24,0
121035374,6006157.019876921,2107021.404613426,DRUGS,POSSESSION OF HEROIN FOR SALES,Monday,2012-12-24,00:00:00,MISSION,"ARREST, BOOKED",400 Block of VALENCIA ST,-122.421934044,37.765827456,POINT (6006157.019876921 2107021.404613426),2012-12-24,0
120784853,5980788.881369082,2109622.304876958,DRUGS,POSSESSION OF MARIJUANA,Sunday,2012-09-30,00:00:00,RICHMOND,"ARREST, BOOKED",7200 Block of FULTON ST,-122.509868729,37.7715054292,POINT (5980788.881369082 2109622.304876958),2012-09-30,0
121031112,6008409.993480266,2113489.026316512,DRUGS,POSSESSION OF HEROIN,Thursday,2012-12-20,00:00:00,TENDERLOIN,"ARREST, BOOKED",400 Block of EDDY ST,-122.414599181,37.7837128196,POINT (6008409.993480266 2113489.026316512),2012-12-20,0
121031479,6009513.000101616,2113285.000016608,DRUGS,POSSESSION OF BASE/ROCK COCAINE,Saturday,2012-12-22,00:00:00,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / TURK ST,-122.410768766,37.783214519,POINT (6009513.000101616 2113285.000016608),2012-12-22,0
121033243,6009785.8223450305,2113305.5131693208,DRUGS,POSSESSION OF HEROIN,Sunday,2012-12-23,00:00:00,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.409826355,37.7832861364,POINT (6009785.8223450305 2113305.5131693208),2012-12-23,0
121033469,6008342.588662797,2113802.7237029313,DRUGS,POSSESSION OF COCAINE FOR SALES,Sunday,2012-12-23,00:00:00,TENDERLOIN,"ARREST, BOOKED",500 Block of ELLIS ST,-122.414854586,37.7845703698,POINT (6008342.588662797 2113802.7237029313),2012-12-23,0
121034310,6016662.423387406,2093274.735323979,DRUGS,POSSESSION OF COCAINE,Monday,2012-12-24,00:00:00,BAYVIEW,"ARREST, BOOKED",1300 Block of REVERE AV,-122.384640068,37.728668808,POINT (6016662.423387406 2093274.735323979),2012-12-24,0
121035227,6008571.878363179,2112976.032890021,DRUGS,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Monday,2012-12-24,00:00:00,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414002816,37.7823133565,POINT (6008571.878363179 2112976.032890021),2012-12-24,0
121035879,6007679.073615088,2107384.2633079784,DRUGS,POSSESSION OF COCAINE,Monday,2012-12-24,00:00:00,MISSION,"ARREST, BOOKED",0 Block of SHOTWELL ST,-122.416695275,37.7669095029,POINT (6007679.073615088 2107384.2633079784),2012-12-24,0
121036338,5981222.000044524,2105541.999990939,DRUGS,POSSESSION OF METH-AMPHETAMINE,Tuesday,2012-12-25,00:00:00,TARAVAL,"ARREST, BOOKED",48TH AV / JUDAH ST,-122.508067688,37.760327629,POINT (5981222.000044524 2105541.999990939),2012-12-25,0
120573264,6007081.00010743,2113293.0000317874,DRUGS,POSSESSION OF METH-AMPHETAMINE,Friday,2012-07-20,00:00:00,NORTHERN,"ARREST, BOOKED",POLK ST / EDDY ST,-122.419183096,37.7830998245,POINT (6007081.00010743 2113293.0000317874),2012-07-20,0
120600497,6007798.999858208,2115128.000031152,DRUGS,POSSESSION OF METH-AMPHETAMINE,Monday,2012-07-30,00:00:00,CENTRAL,"ARREST, BOOKED",HYDE ST / SUTTER ST,-122.416829149,37.7881786971,POINT (6007798.999858208 2115128.000031152),2012-07-30,0
120606514,6009157.134879918,2112459.1579037895,DRUGS,POSSESSION OF MARIJUANA FOR SALES,Wednesday,2012-08-01,00:00:00,TENDERLOIN,"ARREST, BOOKED",0 Block of JONES ST,-122.411941543,37.780926994,POINT (6009157.134879918 2112459.1579037895),2012-08-01,0
120618791,6011483.8360145865,2110337.5083967214,DRUGS,POSSESSION OF MARIJUANA,Sunday,2012-08-05,00:00:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403742963,37.7752316978,POINT (6011483.8360145865 2110337.5083967214),2012-08-05,0
120629243,5989756.9998384705,2101071.000004668,DRUGS,PLANTING/CULTIVATING MARIJUANA,Thursday,2012-08-09,00:00:00,TARAVAL,"ARREST, BOOKED",QUINTARA ST / 41ST AV,-122.478222525,37.7485506736,POINT (5989756.9998384705 2101071.000004668),2012-08-09,0
120651058,6006817.2565986775,2115002.460523155,DRUGS,POSSESSION OF METH-AMPHETAMINE FOR SALE,Thursday,2012-08-16,00:00:00,NORTHERN,"ARREST, BOOKED",1200 Block of SUTTER ST,-122.420216907,37.7877787275,POINT (6006817.2565986775 2115002.460523155),2012-08-16,0
